source_url,target_url,match_confidence
https://afd-dortmund.de/aktuelles/2016/05/auch-spd-folgt-afd-fraktion-aus-fuer-zuwanderer-erstaufnahme-in-huckarde,https://afd-dortmund.devalternita.de/aktuelles/2016/05/auch-spd-folgt-afd-fraktion-aus-fuer-zuwanderer-erstaufnahme-in-huckarde,exact_path
https://afd-dortmund.de/aktuelles/2016/05/hofbraeukeller-muss-afd-chefin-frauke-petry-bewirten,https://afd-dortmund.devalternita.de/aktuelles/2016/05/hofbraeukeller-muss-afd-chefin-frauke-petry-bewirten,exact_path
https://afd-dortmund.de/aktuelles/2016/05/keine-eae-huckarde-cdu-folgt-afd,https://afd-dortmund.devalternita.de/aktuelles/2016/05/keine-eae-huckarde-cdu-folgt-afd,exact_path
https://afd-dortmund.de/aktuelles/2016/05/nordstadt-mobs-bedrohen-auch-rettungskraefte,https://afd-dortmund.devalternita.de/aktuelles/2016/05/nordstadt-mobs-bedrohen-auch-rettungskraefte,exact_path
https://afd-dortmund.de/aktuelles/2016/06/86-jaehriger-ringe-aus-ohren-gerissen-ruhr-nachrichten-verheimlichen-wieder-hinweis-auf-suedlaendischen-taetertyp,https://afd-dortmund.devalternita.de/aktuelles/2016/06/86-jaehriger-ringe-aus-ohren-gerissen-ruhr-nachrichten-verheimlichen-wieder-hinweis-auf-suedlaendischen-taetertyp,exact_path
https://afd-dortmund.de/aktuelles/2016/06/afd-grundsatzprogramm-als-download-unter-dokumente,https://afd-dortmund.devalternita.de/aktuelles/2016/06/afd-grundsatzprogramm-als-download-unter-dokumente,exact_path
https://afd-dortmund.de/aktuelles/2016/06/die-verquere-welt-der-naiven-kritiker-polizeieinsatz-bei-den-demonstrationen-am-4-juni,https://afd-dortmund.devalternita.de/aktuelles/2016/06/die-verquere-welt-der-naiven-kritiker-polizeieinsatz-bei-den-demonstrationen-am-4-juni,exact_path
https://afd-dortmund.de/aktuelles/2016/06/grossbritannien-und-der-brexit,https://afd-dortmund.devalternita.de/aktuelles/2016/06/grossbritannien-und-der-brexit,exact_path
https://afd-dortmund.de/aktuelles/2016/06/grosse-koalition-aus-cdu-und-spd-wendet-sich-in-nrw-vom-deutschen-volk-ab,https://afd-dortmund.devalternita.de/aktuelles/2016/06/grosse-koalition-aus-cdu-und-spd-wendet-sich-in-nrw-vom-deutschen-volk-ab,exact_path
https://afd-dortmund.de/aktuelles/2016/07/aufrichtiges-beileid,https://afd-dortmund.devalternita.de/aktuelles/2016/07/aufrichtiges-beileid,exact_path
https://afd-dortmund.de/aktuelles/2016/08/haende-weg-von-der-grundsteuer-neue-debatte-um-alle-mittelinstanzen-ueberfaellig,https://afd-dortmund.devalternita.de/aktuelles/2016/08/haende-weg-von-der-grundsteuer-neue-debatte-um-alle-mittelinstanzen-ueberfaellig,exact_path
https://afd-dortmund.de/aktuelles/2016/09/beatrix-von-storch-kommt-zu-einem-vortragsabend-nach-menden,https://afd-dortmund.devalternita.de/aktuelles/2016/09/beatrix-von-storch-kommt-zu-einem-vortragsabend-nach-menden,exact_path
https://afd-dortmund.de/aktuelles/2016/09/stadt-verpasst-islam-kritiker-redeverbot-im-keuninghaus-peinliche-verbeugung-vor-politischem-islam-und-demokratiefeinden-in-der-stadt,https://afd-dortmund.devalternita.de/aktuelles/2016/09/stadt-verpasst-islam-kritiker-redeverbot-im-keuninghaus-peinliche-verbeugung-vor-politischem-islam-und-demokratiefeinden-in-der-stadt,exact_path
https://afd-dortmund.de/aktuelles/2016/09/wir-kaempfen-weiter-fuer-meinungsfreiheit-in-dortmund-symbolische-beisetzung-vor-dem-dortmunder-rathaus-initiative-am-donnerstag-im-stadtrat,https://afd-dortmund.devalternita.de/aktuelles/2016/09/wir-kaempfen-weiter-fuer-meinungsfreiheit-in-dortmund-symbolische-beisetzung-vor-dem-dortmunder-rathaus-initiative-am-donnerstag-im-stadtrat,exact_path
https://afd-dortmund.de/aktuelles/2016/09/zeit-zu-gehen-der-zunehmende-exodus-aus-der-cdu,https://afd-dortmund.devalternita.de/aktuelles/2016/09/zeit-zu-gehen-der-zunehmende-exodus-aus-der-cdu,exact_path
https://afd-dortmund.de/aktuelles/2016/10/afd-kundgebung-in-paderborn-am-15-10-2016,https://afd-dortmund.devalternita.de/aktuelles/2016/10/afd-kundgebung-in-paderborn-am-15-10-2016,exact_path
https://afd-dortmund.de/aktuelles/2016/10/demokratie-sieht-anders-aus-ver-di-massiv-in-der-kritik-bei-feuerwehrgewerkschaft,https://afd-dortmund.devalternita.de/aktuelles/2016/10/demokratie-sieht-anders-aus-ver-di-massiv-in-der-kritik-bei-feuerwehrgewerkschaft,exact_path
